cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance
6.827246154631192,14.225041463047836,3.109308615743406,175.8,150.0,224.0,214.6,105.6,66.6,,,,,,,,,,,,,,,,,0.058,19.2,0.0440325337667179,1.1188109544471092,0.3112088328493587,hne,False,False,True,True,False,False,False,,,,,,,,,,,,,738.6,,,
5.211501860398751,16.037110128573808,3.9512595703142495,49.8,29.6,50.4,41.8,19.4,2.2,63.4,19.6,8.6,51.0,55.6,20.4,106.2,35.6,68.8,49.4,43.4,18.8,50.2,61.0,52.0,59.6,0.1399999999999999,19.2,0.0497507873859361,0.7435453696931953,1.4875177422222747,hne,False,True,True,True,False,False,False,3.6,40.6,48.6,61.0,61.6,52.8,50.8,45.6,66.2,84.6,66.4,4.0,203.0,,,
4.372971963590927,12.63598762402274,2.442671794988071,,,,,,,144.0,50.6,27.0,38.8,94.4,56.2,80.8,44.6,80.4,62.6,73.0,34.4,41.4,103.6,84.6,60.4,0.1399999999999999,32.0,0.0391721703179574,1.21665376650115,0.2559325493984731,hne,False,True,False,False,True,False,False,7.6,32.2,65.0,125.2,76.4,74.0,107.0,84.2,66.8,152.4,73.0,2.0,,,350.6,
5.34107321125262,9.876534611882825,3.3492021891402586,58.0,78.0,325.0,230.0,55.0,22.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0230074258810053,0.0,0.0,hne,False,False,True,False,True,False,False,,,,,,,,,,,,,,,732.0,
4.323179417365011,12.334849022133907,2.092006780618636,34.2,12.6,57.8,36.4,18.0,3.4,127.0,40.0,16.2,36.2,62.6,41.8,70.2,39.2,69.0,42.2,57.2,23.2,27.0,70.4,89.6,49.0,0.1399999999999999,28.8,0.0458995362872582,0.9487158658706338,0.7764132307413695,hne,False,True,True,False,True,False,False,6.0,26.6,47.8,111.8,67.6,55.8,77.8,66.8,64.6,131.4,77.0,1.6,,,284.4,
6.109844787537395,4.055880175300745,10.743708967221306,,,,,,,117.0,34.6,11.6,15.4,94.6,35.4,92.4,46.4,66.4,38.6,65.8,36.0,38.2,49.4,77.2,79.0,0.1,25.6,0.0947111065515318,1.62344425647875,1.2689368418619522,hne,False,True,False,False,False,True,False,4.6,30.8,59.0,118.4,47.2,49.4,98.0,78.6,54.0,123.8,68.6,1.0,,160.6,,
10.377918045448483,11.265282552269916,8.733144281966718,111.0,115.0,311.0,224.0,84.0,5.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0413504719897926,0.0,0.0,hne,False,False,True,False,False,True,False,,,,,,,,,,,,,,650.0,,
6.01283929341568,5.380927210152025,11.23667785887588,19.8,23.4,37.2,19.4,28.4,3.6,117.6,33.0,20.2,22.2,82.4,42.6,110.8,40.8,74.8,51.6,62.6,24.0,46.2,57.6,83.0,88.8,0.1399999999999999,28.8,0.04317762822145,0.7271882506868983,0.5446496463876571,hne,False,True,True,False,False,True,False,7.4,30.2,48.2,120.8,61.0,44.8,103.0,77.8,58.2,151.0,70.0,1.2,,162.8,,
4.319366411988965,10.917837451373712,2.903117339158635,,,,,,,129.4,38.4,20.0,30.8,70.4,38.2,66.2,37.6,63.4,54.6,48.2,21.8,32.0,90.0,73.8,41.4,0.14,22.4,0.0490835728766492,1.0469975147275237,0.6442914374841752,hne,False,True,False,False,True,True,False,5.6,26.6,48.8,104.6,54.0,55.4,87.8,62.8,48.8,124.2,61.2,2.6,,160.0,255.0,
5.315144634873772,10.401495755293258,4.46190126945255,63.4,60.6,258.8,173.4,68.2,15.8,,,,,,,,,,,,,,,,,0.03,19.2,0.0309406280122797,0.4114511603593393,0.4983142649002655,hne,False,False,True,False,True,True,False,,,,,,,,,,,,,,466.6,713.2,
4.286587925723114,12.777278855140375,1.944937788361981,23.2,16.0,49.2,31.0,20.2,3.6,117.2,36.6,15.6,31.6,66.6,39.0,71.4,38.6,74.4,48.0,58.0,20.0,38.2,71.8,89.6,68.8,0.22,32.0,0.0484118209409323,1.4737379152004997,1.218775515705555,hne,False,True,True,False,True,True,False,6.2,26.2,51.8,113.2,62.8,64.8,95.0,72.0,56.6,142.2,65.0,1.8,,134.4,263.8,
6.021263609368389,8.823246852401137,13.758075088157398,,,,,,,126.6,45.8,21.6,30.8,94.6,45.6,111.0,40.8,97.0,62.2,80.2,26.4,60.2,73.8,97.8,105.6,0.2199999999999999,32.0,0.067908061018614,1.517881442222491,0.7948111397275214,hne,False,True,False,False,False,False,True,7.4,31.2,66.4,149.2,64.2,56.4,115.8,90.4,68.0,168.4,83.2,1.4,,,,173.2
10.377176705896522,6.084692692184701,8.907421913210104,61.0,143.0,279.0,255.0,92.0,6.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0616370468628994,0.0,0.0,hne,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,664.0
5.906316101127644,8.83704350183248,13.05185590913614,6.2,15.0,30.0,13.6,15.6,0.2,72.2,31.2,18.8,18.0,49.8,28.6,72.8,31.4,71.0,32.4,50.4,19.0,39.8,41.8,76.4,70.4,0.2199999999999999,16.0,0.1195368901707326,0.846279664838222,1.786628209296271,hne,False,True,True,False,False,False,True,5.2,24.8,36.4,86.0,45.0,35.4,81.0,64.4,41.2,101.6,60.6,2.6,,,,110.2
8.15115581351556,11.646080693336875,15.931231511195438,45.4,47.8,103.2,68.4,30.0,9.6,138.6,58.4,26.2,104.8,175.0,73.0,273.0,75.6,193.0,177.2,81.2,51.4,141.6,102.0,178.4,302.0,0.1399999999999999,28.8,0.0858325970434604,0.196516740093319,0.0525596722096736,fao,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.839902128622404,4.064343675122826,2.7302023266901303,15.2,7.4,30.2,24.2,12.0,6.0,96.4,28.0,12.4,21.6,41.0,32.2,42.6,27.6,51.2,34.6,37.6,17.0,27.6,53.8,47.4,24.0,0.1399999999999999,25.6,0.0487226245283699,0.1909090142379275,0.3259366009935234,fao,False,True,True,True,True,True,True,2.4,17.0,47.6,56.2,42.8,61.4,66.2,42.0,43.8,78.2,42.0,2.6,217.8,59.6,176.6,84.6
7.414952658436026,6.24765408502552,4.897927428091487,,,,,,,166.2,27.8,20.8,51.0,118.0,42.8,148.4,47.8,95.0,76.6,66.8,23.8,65.6,83.8,87.0,118.2,0.1399999999999999,25.6,0.0853876052268342,0.6277110734016177,0.6692827226085448,fao,False,True,False,False,False,False,False,4.2,51.6,85.2,140.6,78.4,76.4,126.6,87.2,101.2,124.2,105.2,2.6,,,,
11.26232481970125,13.083566923049435,16.93918350229521,147.8,283.4,546.4,434.8,169.4,48.4,,,,,,,,,,,,,,,,,0.3,22.4,0.0520305508322318,1.1377265224881117,1.1586431315816812,fao,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.862103381159469,13.643955152856734,16.199184483145896,46.2,38.8,44.0,39.8,21.8,7.4,86.4,30.6,14.2,43.6,67.2,30.4,119.4,35.2,88.0,63.4,54.8,21.6,66.4,55.4,88.2,104.6,0.2199999999999999,28.8,0.0556352824249657,1.343874779176231,1.0410727073852375,fao,False,True,True,False,False,False,False,2.2,44.0,54.4,117.6,59.0,42.6,108.8,90.0,64.6,132.0,94.8,6.2,,,,
5.518353773807563,4.4926947210963855,1.1872701217180863,,,,,,,87.6,28.6,7.0,52.2,64.6,32.4,103.8,40.6,62.6,48.2,58.2,20.8,59.2,73.4,72.2,51.8,0.18,19.2,0.0862532086876294,0.48674573373686,0.2063903029801574,fao,False,True,False,True,False,False,False,5.2,43.6,40.8,66.6,58.2,68.4,76.0,48.4,89.8,106.8,70.6,3.4,176.4,,,
6.818331650415791,13.582444058643436,15.007960176041852,142.6,144.8,233.0,222.6,115.2,50.8,,,,,,,,,,,,,,,,,0.072,25.6,0.0749516534270234,1.2061572108308292,0.1584007327923927,fao,False,False,True,True,False,False,False,,,,,,,,,,,,,794.8,,,
5.2194206878403255,5.844219474252119,5.405127928043268,55.6,47.8,55.6,46.6,20.6,3.6,76.4,22.0,9.8,57.4,55.4,26.2,118.4,41.8,71.8,49.6,47.6,17.0,49.8,58.4,63.6,77.8,0.1,22.4,0.0949082112279107,0.3598072581660693,0.5542364065704306,fao,False,True,True,True,False,False,False,0.6,40.8,45.6,71.4,72.0,57.4,61.8,54.2,70.8,101.6,80.4,2.4,237.8,,,
4.370116167291336,3.287364397051367,2.3642762242582203,,,,,,,162.6,54.6,25.4,45.6,100.8,54.6,80.4,49.6,87.2,65.0,67.6,38.6,42.8,97.6,100.8,59.4,0.1399999999999999,44.8,0.0605910271889316,0.3153216805637887,0.2860977088510694,fao,False,True,False,False,True,False,False,6.8,35.2,73.0,129.2,71.8,70.2,114.8,85.2,82.0,157.4,77.6,3.0,,,358.4,
5.369566187813829,6.334639635517547,4.203658815208335,56.0,84.0,326.0,255.0,49.0,9.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0189051175097831,0.0,0.0,fao,False,False,True,False,True,False,False,,,,,,,,,,,,,,,721.0,
4.296968150890442,4.388834621502478,3.668417840805253,31.2,19.8,50.2,38.4,19.0,1.8,118.0,40.2,18.4,36.2,64.8,36.4,75.4,39.8,75.2,51.8,62.8,22.2,33.0,81.2,105.6,64.2,0.22,25.6,0.054943239967363,0.4292744946709974,0.8132607165587229,fao,False,True,True,False,True,False,False,4.8,25.8,56.2,121.6,77.6,63.2,91.6,83.4,61.4,137.0,74.0,3.0,,,279.6,
6.069279043356657,4.038094133320162,5.719085357883613,,,,,,,116.8,39.6,16.6,31.0,89.4,55.6,108.4,45.2,85.8,68.8,77.4,38.6,52.2,64.2,109.8,115.6,0.2199999999999999,25.6,0.0633171151278418,0.8756746551090492,0.5578654191988717,fao,False,True,False,False,False,True,False,5.8,26.0,63.0,140.4,66.2,56.0,125.2,89.0,70.2,159.8,81.6,1.2,,168.2,,
10.416974466639113,8.879574870516795,8.19210293602262,116.0,142.0,269.0,230.0,96.0,1.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0245533448707973,0.0,0.0,fao,False,False,True,False,False,True,False,,,,,,,,,,,,,,646.0,,
5.977400401814172,3.2695326664580517,5.684950245199451,20.6,26.8,40.4,27.4,33.6,3.6,140.4,44.6,19.4,26.0,82.8,49.6,116.6,48.2,80.2,63.0,89.8,35.6,47.8,64.4,94.8,109.6,0.1,38.4,0.0657672170906587,0.3577218355672942,0.4505926777315524,fao,False,True,True,False,False,True,False,7.0,31.0,57.2,152.4,62.4,49.4,113.4,96.4,58.4,160.0,75.4,3.4,,191.4,,
4.300357695476578,4.069611125605524,3.858012692421663,,,,,,,119.2,38.2,18.8,35.0,65.6,46.6,63.6,34.0,73.6,45.2,54.8,20.2,37.8,85.2,87.4,58.0,0.18,28.8,0.0426458943097042,0.6011054446588526,0.1912283320181145,fao,False,True,False,False,True,True,False,6.2,30.8,63.6,107.6,55.2,59.4,94.6,68.4,52.0,114.6,56.2,3.0,,143.4,247.6,
5.319300092605414,7.204496189637173,5.527315008253826,64.0,47.0,204.0,139.0,55.0,3.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0161961629901977,0.0,0.0,fao,False,False,True,False,True,True,False,,,,,,,,,,,,,,363.0,625.0,
4.271895250702767,6.010043300701005,4.4677075943244535,17.8,12.6,38.4,27.4,20.4,3.8,107.6,30.6,11.4,27.0,46.8,32.4,63.0,35.0,59.6,38.6,49.0,18.0,30.6,61.8,92.6,49.8,0.26,22.4,0.0405372918635532,0.7134318869477705,0.854567032914742,fao,False,True,True,False,True,True,False,3.0,19.2,49.0,114.6,60.8,52.0,106.0,78.2,39.6,128.6,57.6,2.6,,114.2,195.0,
6.031953533245927,3.5093892402096656,3.443783426763808,,,,,,,116.4,50.0,20.2,30.4,77.8,49.0,106.6,47.0,79.8,53.6,85.8,26.2,48.6,64.2,93.4,118.0,0.2199999999999999,32.0,0.1059356458798047,0.9721246362568832,0.173333951235768,fao,False,True,False,False,False,False,True,6.8,31.6,63.6,143.6,64.8,58.0,125.2,86.4,66.2,162.0,91.0,2.8,,,,173.2
10.39553223079008,3.351446941896434,4.139459057211191,59.0,122.0,285.0,252.0,84.0,18.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0121368384909106,0.0,0.0,fao,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,680.0
5.956111330159707,3.6846325155545103,3.4976266456900844,7.0,10.8,34.8,20.4,17.2,2.8,85.2,33.2,14.8,20.0,58.4,34.0,83.8,30.6,75.0,45.0,57.8,28.2,36.0,49.6,77.2,72.4,0.18,19.2,0.0705331061647539,0.8785370719298871,0.254714350464456,fao,False,True,True,False,False,False,True,5.6,27.6,52.8,103.0,48.2,30.8,85.8,75.4,51.2,120.0,66.0,2.4,,,,127.2
8.196904633312041,3.288326225526148,2.5348739271993472,57.8,55.8,106.6,88.2,34.0,6.8,166.6,61.2,19.8,129.6,208.6,84.4,292.6,78.8,190.4,178.6,101.0,46.0,164.6,89.8,182.4,319.2,0.1,48.0,0.0623238053034478,0.4436551717758719,0.8335020727394026,arz,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.86693043559249,1.3414782382313404,2.484204790897132,14.4,7.8,28.8,23.2,11.8,2.8,91.4,24.0,10.0,21.0,46.6,28.6,44.0,26.8,50.4,22.2,38.6,15.2,27.4,48.8,44.2,22.6,0.1399999999999999,19.2,0.0568560458268948,0.4704793340444189,0.1565410915643109,arz,False,True,True,True,True,True,True,3.0,16.2,42.6,53.0,41.0,52.8,59.4,45.8,46.4,68.6,31.8,2.0,227.6,63.4,182.6,89.8
7.372560353637749,3.663087707995565,2.7582612213036546,,,,,,,91.0,16.8,14.0,37.0,84.0,23.2,97.4,28.8,73.0,50.0,54.0,14.8,48.2,53.4,71.2,75.4,0.22,16.0,0.0908672424900311,0.4263390335003135,0.5898824020715435,arz,False,True,False,False,False,False,False,2.6,31.0,52.4,85.0,51.6,62.4,94.0,63.4,63.2,80.0,79.0,1.0,,,,
11.204534828486793,6.174142601884276,4.651461348704286,160.0,303.8,628.4,418.2,157.4,53.4,,,,,,,,,,,,,,,,,0.3,25.6,0.0469611124532675,0.0586773788498733,0.2191120013595547,arz,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.860529546858899,3.1589003557565407,4.742080343865167,53.4,34.6,43.2,37.2,24.2,6.8,84.6,27.6,16.8,50.4,62.6,37.2,117.2,34.4,88.6,62.2,53.8,21.0,63.2,48.6,91.6,96.4,0.22,22.4,0.0915501587920269,0.4309196804320057,1.022062478542272,arz,False,True,True,False,False,False,False,2.2,44.2,42.4,113.6,57.8,37.8,104.6,91.8,59.0,124.6,86.2,5.6,,,,
5.509218432790365,2.9087335482044216,2.716151162340318,,,,,,,69.2,20.4,6.2,43.2,60.8,22.2,87.6,32.6,61.8,35.2,39.4,19.4,44.2,52.4,60.4,50.8,0.22,16.0,0.055576340293231,0.001707057331098,0.6084525450051419,arz,False,True,False,True,False,False,False,3.6,37.6,52.0,72.8,61.8,52.6,61.8,45.4,69.8,96.8,74.2,2.0,162.4,,,
6.783965862863565,6.47487932747993,9.2506941264618,90.0,125.0,196.0,175.0,74.0,52.0,,,,,,,,,,,,,,,,,0.1,16.0,0.0306551641733,0.0,0.0,arz,False,False,True,True,False,False,False,,,,,,,,,,,,,771.0,,,
5.224402891120188,5.297444029833597,2.443101005708518,52.2,31.2,42.4,46.4,20.8,4.8,67.4,22.4,8.2,56.0,55.8,14.4,98.2,38.4,78.6,44.4,44.4,24.4,45.4,52.4,69.0,68.4,0.14,25.6,0.0328121766375554,0.477175021586358,0.1319856936072387,arz,False,True,True,True,False,False,False,1.4,36.8,48.2,68.6,57.0,50.6,65.2,45.8,71.2,92.4,73.8,3.0,196.6,,,
4.394173860834145,1.2351560974334723,1.9388336958373984,,,,,,,125.2,43.4,23.0,27.2,67.6,48.2,52.8,33.4,56.6,41.0,46.2,26.0,29.6,79.0,60.8,36.4,0.1,19.2,0.0487823556931897,0.1341399923599547,0.1249016961469359,arz,False,True,False,False,True,False,False,9.4,30.6,53.4,97.0,55.0,46.8,84.0,65.6,58.4,133.8,50.8,1.2,,,253.4,
5.374100699193823,3.6076348701470153,4.660079733249063,60.0,77.0,318.0,242.0,57.0,19.0,,,,,,,,,,,,,,,,,0.03,16.0,0.016694510974374,0.0,0.0,arz,False,False,True,False,True,False,False,,,,,,,,,,,,,,,727.0,
4.344120545681525,0.4327688216468961,2.1848569476308817,40.8,14.6,63.4,48.0,26.8,2.8,140.4,43.4,21.2,41.6,67.8,48.4,76.8,38.4,79.4,65.0,62.4,31.2,37.4,84.0,104.2,50.8,0.1399999999999999,38.4,0.0233704726759982,0.272666910120544,0.2751637963740408,arz,False,True,True,False,True,False,False,11.0,27.2,54.4,123.6,74.6,69.0,96.0,73.6,59.6,161.6,75.0,3.2,,,344.6,
6.149963479302739,5.083406825416235,3.699333308342741,,,,,,,107.8,38.6,14.4,20.0,81.0,47.6,102.8,38.8,62.4,41.8,62.4,23.4,46.8,58.2,77.6,80.8,0.18,19.2,0.0662624997820016,1.09615922152737,0.9488390040060676,arz,False,True,False,False,False,True,False,2.2,27.4,59.4,107.4,47.6,45.4,89.2,78.6,57.0,120.0,62.2,2.4,,144.4,,
10.385781927825173,3.880950314614052,7.968947925308311,107.0,142.0,295.0,231.0,85.0,5.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0169009214100473,4.440892098500626e-16,8.881784197001252e-16,arz,False,False,True,False,False,True,False,,,,,,,,,,,,,,635.0,,
6.062901417023367,4.51578715631414,3.930412189763268,15.6,20.2,37.2,24.8,23.8,1.6,96.0,34.8,17.0,31.4,69.4,38.8,100.2,38.6,78.8,59.0,65.2,27.0,53.2,60.0,105.2,95.6,0.22,35.2,0.0340160681467844,0.7947680268902125,0.9636814066334096,arz,False,True,True,False,False,True,False,4.8,30.6,53.8,121.6,58.6,49.6,110.0,87.2,54.8,142.0,76.2,1.4,,155.0,,
4.363992173720656,1.062239566458667,2.443578345048852,,,,,,,133.2,38.2,26.0,33.0,93.4,54.4,74.0,37.4,77.6,55.4,48.0,30.6,36.6,77.8,79.2,40.6,0.1,25.6,0.0469033360082767,0.2467453000221176,0.0770204119021448,arz,False,True,False,False,True,True,False,6.2,30.8,69.8,110.8,60.8,57.2,89.4,71.4,60.8,151.4,55.4,2.4,,168.4,298.4,
5.35508637901823,3.3592139689225107,3.0325012727075618,58.0,43.6,211.0,137.0,55.6,7.0,,,,,,,,,,,,,,,,,0.044,16.0,0.0360348478077185,0.1781326874963766,0.1395309746696837,arz,False,False,True,False,True,True,False,,,,,,,,,,,,,,357.8,626.2,
4.3115041195392045,1.3443125317906983,2.803569937126265,29.8,16.4,50.0,37.0,23.0,4.0,152.8,42.2,24.2,34.4,56.2,50.6,81.4,27.8,65.0,53.8,54.4,21.4,25.4,76.6,102.4,56.0,0.1,44.8,0.0283397499933341,0.3180845326778319,0.0804064371184306,arz,False,True,True,False,True,True,False,7.4,28.6,56.6,130.0,59.6,69.4,97.2,68.2,66.8,147.6,64.6,2.8,,160.0,304.8,
6.026860471211234,3.2880692488393244,2.9324763435554924,,,,,,,107.0,42.4,16.0,30.8,72.2,46.8,96.2,39.6,90.4,53.6,67.8,27.8,46.8,59.0,92.6,94.6,0.22,28.8,0.056283832013154,0.5032687546486024,0.3990266035665682,arz,False,True,False,False,False,False,True,6.4,28.8,55.8,126.2,56.6,50.2,109.0,92.2,60.6,155.8,75.6,2.6,,,,151.6
10.373893652939609,3.239095324201592,4.962032337622457,61.0,155.0,275.0,261.0,85.0,15.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0345420218075714,0.0,0.0,arz,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,648.0
5.976728497540209,3.792113515628462,3.348537035193721,9.8,16.4,34.0,23.0,19.0,2.6,98.0,31.0,14.6,23.2,66.0,27.6,79.2,36.0,73.8,47.4,63.8,23.6,36.8,52.6,88.6,74.0,0.18,25.6,0.0719516510851521,0.0982674086420943,0.6565343412721092,arz,False,True,True,False,False,False,True,4.8,29.2,44.0,107.4,48.8,34.6,97.0,79.4,55.4,126.6,58.2,2.4,,,,140.8
8.165019065296084,4.874883483344673,9.969079109609144,45.6,43.8,76.8,63.6,32.4,7.8,137.2,53.0,17.6,97.8,162.0,87.4,244.0,62.6,192.2,163.0,91.4,42.2,142.2,89.2,185.8,283.2,0.18,32.0,0.0405117705813304,0.1155298476199531,1.8923244098736496,ewe,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.839701013869778,3.6035354587615935,4.53634274940621,14.2,4.4,24.8,23.2,14.8,2.0,81.8,27.6,11.0,17.4,40.6,31.4,36.8,22.8,49.8,22.4,34.2,14.0,22.0,47.2,39.8,30.8,0.1399999999999999,16.0,0.0338264778780305,0.3480451396512585,0.0812698259445674,ewe,False,True,True,True,True,True,True,1.8,16.8,32.2,34.8,38.8,51.0,44.0,37.8,37.4,67.2,30.2,1.6,213.4,46.2,155.8,72.4
7.301493722513541,5.42523364596011,7.090788095096667,,,,,,,108.6,22.0,12.8,44.6,84.8,29.6,121.4,27.6,76.6,50.2,61.4,24.4,68.2,64.0,71.0,85.6,0.22,19.2,0.0575916325985389,0.4539607026538747,0.9691572340993684,ewe,False,True,False,False,False,False,False,3.6,41.4,56.6,116.6,62.0,58.4,95.8,76.6,74.6,105.8,91.4,2.8,,,,
11.217940066630089,7.53584640058115,5.07428874672282,159.8,235.0,568.2,407.0,147.8,55.0,,,,,,,,,,,,,,,,,0.3,19.2,0.0383876970428277,0.2027530561404663,0.1189815297299116,ewe,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.824075330931175,3.8167723599022287,10.474603625639624,37.6,28.0,37.6,31.4,20.8,5.8,59.6,13.8,11.6,33.6,43.6,23.8,93.2,20.6,62.8,52.6,39.2,20.2,60.0,33.8,58.4,81.2,0.22,16.0,0.0461323278322276,0.5408598800349784,0.4377940673715332,ewe,False,True,True,False,False,False,False,1.8,32.6,38.8,91.0,38.2,44.0,83.4,60.0,54.2,94.6,87.8,4.0,,,,
5.507312438439639,3.858438865783904,6.635309973091479,,,,,,,84.8,24.2,12.2,46.8,56.6,25.2,96.4,34.0,58.4,39.0,50.4,21.8,46.0,54.8,54.4,48.2,0.1399999999999999,16.0,0.0388456687143324,0.0787484168286916,1.1525128968549414,ewe,False,True,False,True,False,False,False,2.6,49.0,46.2,61.2,45.8,53.8,57.2,47.4,80.2,75.6,52.8,1.2,172.8,,,
6.799250839184408,4.856224659693655,5.870028523654586,118.2,119.6,184.2,188.4,81.0,50.6,,,,,,,,,,,,,,,,,0.086,16.0,0.0640896846796427,0.6625304129501558,0.4736787389420133,ewe,False,False,True,True,False,False,False,,,,,,,,,,,,,742.8,,,
5.1776844273581055,4.485173168967938,4.793401048205273,56.8,32.2,46.6,47.8,20.2,2.0,68.4,20.6,5.6,52.8,46.2,21.2,114.2,35.2,72.6,44.0,45.8,23.2,55.4,59.2,55.2,54.2,0.1,19.2,0.0551153618859388,0.4763961418009641,0.2758368525275259,ewe,False,True,True,True,False,False,False,4.2,49.8,33.0,51.6,56.4,46.8,44.0,45.8,71.4,82.8,65.0,3.6,200.6,,,
4.4100614609532105,5.211559558591089,5.109745367543942,,,,,,,121.8,44.8,21.2,24.4,80.8,44.2,63.0,38.8,61.2,53.0,49.2,17.6,30.0,76.6,67.6,40.4,0.1,19.2,0.0232953572930978,0.0207459604862206,0.1828743065509465,ewe,False,True,False,False,True,False,False,6.4,26.0,50.6,96.0,41.6,50.2,79.0,51.4,59.8,126.4,57.0,2.4,,,262.8,
5.378255389926922,2.0897286531009427,2.074182953087147,57.0,88.0,316.0,251.0,52.0,12.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0221315224791383,0.0,0.0,ewe,False,False,True,False,True,False,False,,,,,,,,,,,,,,,724.0,
4.3467839329623335,4.829252914305363,4.92506408330126,44.2,12.6,68.6,47.2,27.0,3.4,152.8,51.4,26.2,44.0,74.6,53.6,77.6,49.4,78.4,53.2,65.6,29.4,36.2,87.6,103.8,73.2,0.1,41.6,0.0389866174359465,0.5399701126593038,0.2110612070551478,ewe,False,True,True,False,True,False,False,7.0,29.2,59.4,130.4,79.4,78.6,103.6,86.2,67.4,173.4,80.6,2.6,,,360.4,
6.108531406700978,3.0863713305919083,8.127716877033041,,,,,,,115.8,35.6,12.0,22.8,87.8,40.2,106.4,41.4,59.8,47.8,65.4,27.6,30.0,45.4,77.0,79.4,0.14,19.2,0.0872497277136984,0.1762492879774213,0.7539932268508077,ewe,False,True,False,False,False,True,False,2.6,29.4,60.6,110.2,48.8,33.2,87.2,74.0,52.2,126.4,64.0,1.0,,155.2,,
10.423273295239202,7.536780225381721,4.203163524996196,110.0,135.0,327.0,219.0,73.0,9.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0242698397834378,8.881784197001252e-16,0.0,ewe,False,False,True,False,False,True,False,,,,,,,,,,,,,,627.0,,
6.056805641964862,3.86970648830044,10.131402988663192,25.8,26.2,44.8,26.4,32.0,2.8,124.4,43.0,18.8,25.0,97.0,46.6,126.8,48.6,73.6,61.8,78.8,37.2,46.4,75.0,90.8,100.2,0.1,32.0,0.0979552869547682,0.6002548747394443,0.4311085739537784,ewe,False,True,True,False,False,True,False,6.6,27.4,56.8,146.0,59.2,47.2,103.4,77.8,55.8,171.0,69.4,2.0,,202.0,,
4.378668798602,4.761512455256134,5.649328878376295,,,,,,,104.4,36.8,16.2,35.2,68.8,42.8,67.6,36.0,72.6,39.4,54.4,24.2,36.8,81.8,92.2,55.6,0.22,22.4,0.0174436872617829,0.0808616264780132,1.313458626744919,ewe,False,True,False,False,True,True,False,6.4,28.8,56.4,107.4,59.0,50.8,89.2,66.0,52.2,117.2,56.0,2.4,,145.8,220.0,
5.3560334045254585,1.4306221306068585,1.3214952621671083,55.0,39.0,202.0,151.0,55.0,0.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0364355626117913,0.0,0.0,ewe,False,False,True,False,True,True,False,,,,,,,,,,,,,,363.0,635.0,
4.30424082823108,4.7721543492020855,5.255443975658055,24.6,13.4,56.8,38.0,22.4,2.4,141.6,43.6,24.2,36.0,73.2,47.8,67.2,39.8,75.0,51.8,52.0,28.4,28.6,82.0,96.8,58.8,0.1399999999999999,44.8,0.0600866659768248,0.2101481835718543,0.7479744225559272,ewe,False,True,True,False,True,True,False,5.8,22.4,62.4,112.8,65.8,60.4,102.2,67.8,57.6,145.2,70.8,2.4,,149.8,299.8,
