cv_rmse,test_source_rmse,test_target_rmse,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,train_test_jsd_importance,train_test_tf_idf_importance,train_test_st_similarity_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,directional_indicator_importance,smollm_135m_score_importance,smollm_360m_score_importance,bloomz_560m_score_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
5.348903554030719,12.072042645558623,10.360533417571856,0.039226986,0.1225183,0.031830758,0.02612023,0.021779746,0.045244236,0.03735385,0.026545208,0.0794699,0.019829242,0.036702152,0.06824576,0.020636098,0.01712126,0.012794802,0.017791677,0.017477283,0.0073608058,,0.35195172,,0.0386708060961989,4300.0,0.0465156001749688,0.3954438705835643,0.3447178526139541,ta-IN,False,True,True,False,True,False,False
5.902759678353052,11.293188610014424,11.735900797706208,0.037800256,0.108810864,0.03604337,0.041600306,0.09062178,0.043054633,0.05386563,0.013887485,0.11871555,0.020953782,0.057691,0.11735992,0.029294033,0.025018662,0.013486972,0.01869664,0.013642743,0.00826273,,,0.15119363,0.0567890229798277,4000.0,0.0527251243194453,0.1996632786968689,0.2474745817171401,ta-IN,False,True,True,False,False,True,False
5.504991551589658,5.884477569083936,7.103946550486862,0.030969877,0.11084448,0.0318643,0.022816304,0.022704443,0.03852113,0.026651043,0.02307493,0.023906728,0.016270977,0.03322976,0.052402087,0.025799233,0.015473132,0.011738126,0.01856639,0.01495707,0.0062501794,0.07615163,0.3639093,0.033898868,0.0356357133078633,4350.0,0.0224840146478822,0.1531023471540178,0.2299789050661187,fr-FR,False,True,True,True,True,True,False
6.70160381522481,9.434286132187836,5.849148663236376,0.064815655,0.102187335,0.044594876,0.06035114,0.19845343,0.054887164,0.10586363,0.01790704,,,,0.18374394,0.05865255,0.02856746,0.018707419,0.027408743,0.03385961,,,,,0.0473941216460549,3850.0,0.055363033234816,0.3803405043306999,0.4455399718409872,fr-FR,True,False,False,False,False,False,False
5.993871275674089,6.775083495932395,5.590399195120631,0.04328383,0.12985185,0.03456521,0.039076526,0.024935571,0.056272954,0.068471454,0.022393173,0.07823175,0.027717793,0.03995425,0.0662267,0.034117073,0.018812325,0.0152063565,0.023626504,0.015003291,0.010406891,0.2518465,,,0.037335476105285,4500.0,0.0438188873034199,0.1301230381192419,0.2690130472616402,fr-FR,False,True,True,True,False,False,False
5.486928155532929,5.811141182860807,6.68785061249028,0.034931578,0.13339679,0.03630034,0.027732322,0.025604844,0.048411857,0.0345205,0.024383754,0.07365421,0.021565337,0.034049757,0.064360365,0.029558618,0.018266408,0.013802754,0.019117715,0.017087488,0.007847217,,0.33540815,,0.0552639812465286,4200.0,0.0552978373488333,0.1588015236517129,0.2610552634717142,fr-FR,False,True,True,False,True,False,False
5.9769087252837965,7.090931233555748,5.770434141317079,0.04205124,0.09823747,0.042330794,0.0447079,0.10863304,0.03995549,0.07013354,0.0138845,0.10353509,0.020314943,0.056783892,0.087889194,0.043352157,0.02093422,0.014453416,0.02113374,0.015085158,0.009230249,,,0.14735399,0.0445486559153133,4300.0,0.0412149372689717,0.1811647759592529,0.3609055048223016,fr-FR,False,True,True,False,False,True,False
5.417900948399178,7.146221115961526,10.03135317899584,0.027303923,0.12169739,0.02740943,0.01751184,0.024013754,0.03416124,0.022910098,0.02158451,0.026959334,0.018235434,0.033230953,0.050753713,0.02296836,0.014715624,0.01208425,0.021304745,0.016841596,0.0056862906,0.07811566,0.36564365,0.03686824,0.0369193459320227,4500.0,0.0538926097230545,0.1389011564546526,0.0877560230945114,th-TH,False,True,True,True,True,True,False
6.551482918612737,8.342951965915523,7.688188483943573,0.061642468,0.11031046,0.04298393,0.058421623,0.19787347,0.05615113,0.0978043,0.017767558,,,,0.18245956,0.05788218,0.029427344,0.018243987,0.02680735,0.04222461,,,,,0.0406166459036807,4300.0,0.0504283317213663,0.1326857381182488,0.0590224682438755,th-TH,True,False,False,False,False,False,False
5.82757159997279,6.778313382476163,8.69374728701822,0.04567362,0.13554671,0.031089867,0.0390544,0.02193198,0.055097185,0.064387366,0.021393308,0.079800114,0.02948074,0.039282188,0.06628711,0.03595819,0.01669943,0.01507106,0.022373516,0.017306076,0.009870623,0.2536965,,,0.0493644612129003,4000.0,0.0468780505806672,0.1100503416855844,0.1550416254216484,th-TH,False,True,True,True,False,False,False
5.36600091081211,6.818337802894272,9.370199988298902,0.036509052,0.14470235,0.030132022,0.023693511,0.025820518,0.04790587,0.030972268,0.024002645,0.07505785,0.023570817,0.032782353,0.060218863,0.027341891,0.0163139,0.014244154,0.020880703,0.017634736,0.007937088,,0.34027943,,0.0663551721937236,4250.0,0.0391890167012454,0.2506876699328494,0.3177520945133066,th-TH,False,True,True,False,True,False,False
5.873277001653313,6.820058561558366,9.643832670206136,0.046096742,0.09986033,0.03781764,0.041880775,0.10141949,0.037447512,0.062240623,0.012973437,0.12922533,0.024948027,0.055156242,0.083252124,0.03948007,0.020770023,0.014739504,0.022744665,0.01585308,0.009867919,,,0.14422643,0.0475151300154204,4250.0,0.0581470623683471,0.180400401504542,0.2764415610810154,th-TH,False,True,True,False,False,True,False
5.493587829965546,5.686125432493428,4.410774312911238,0.02873673,0.10628776,0.02977545,0.021250265,0.021842765,0.039917864,0.026353713,0.022454664,0.023601416,0.01640752,0.03382591,0.05848218,0.025242735,0.014424046,0.010944964,0.01865352,0.015518939,0.006138327,0.08129063,0.36722758,0.03162297,0.0303956044578479,4350.0,0.0467424834374317,0.134184279523117,0.0961008789078249,id-ID,False,True,True,True,True,True,False
6.546803270440364,9.206479937059424,14.93311570821378,0.059890974,0.10033695,0.043291397,0.06250223,0.19040224,0.0552679,0.09877566,0.017161772,,,,0.19805427,0.06116333,0.029364627,0.018120164,0.026774848,0.038893662,,,,,0.0477551981809481,4550.0,0.0576482183818545,0.2857404105951045,0.5932478031142686,id-ID,True,False,False,False,False,False,False
5.935718018231697,7.364943091049605,7.677595343795635,0.03859272,0.12353486,0.033386767,0.040858347,0.02657623,0.057297967,0.06834146,0.021635827,0.073064044,0.02632556,0.039364085,0.07834961,0.03678859,0.016973207,0.014744474,0.023563828,0.019293677,0.009087227,0.25222158,,,0.0377709414141412,4400.0,0.0533043514576819,0.1888258859671902,0.0981848083769224,id-ID,False,True,True,True,False,False,False
5.47402492455939,5.729272208916029,4.92910588753104,0.03154935,0.1270046,0.032172717,0.025817448,0.023322143,0.050762314,0.03312454,0.025175974,0.07339253,0.0209686,0.035163656,0.075754896,0.030082429,0.01585117,0.0135435285,0.019842751,0.017571533,0.007561072,,0.34133872,,0.0373458352175199,4400.0,0.0313061122626434,0.1042026741108874,0.0497902022491785,id-ID,False,True,True,False,True,False,False
5.983681926751878,5.782817066284123,5.726463751362037,0.039538495,0.091625735,0.040696695,0.042153277,0.12099105,0.03704094,0.065643385,0.013632571,0.11290328,0.020336527,0.05601989,0.0937431,0.04558426,0.020230088,0.014023769,0.02086423,0.016723037,0.009751707,,,0.13849795,0.0462812780027145,4350.0,0.0494204623639472,0.1435175232354686,0.2192252119428389,id-ID,False,True,True,False,False,True,False
5.500397508691678,5.3529873336224165,4.140737732339123,0.029479975,0.107022665,0.031976383,0.021839404,0.022768725,0.040532358,0.024929078,0.023585152,0.024011873,0.015946008,0.033201493,0.050385933,0.024385093,0.013690738,0.011921285,0.016605541,0.015766418,0.0073908614,0.08002124,0.3714542,0.033085555,0.0384501092298087,3900.0,0.0438084480881887,0.1092456074978782,0.140061386467875,it-IT,False,True,True,True,True,True,False
6.609900894133176,6.271616264045564,16.759642918522776,0.06545987,0.103945255,0.044340782,0.06055998,0.18956973,0.056415915,0.10759177,0.017383289,,,,0.1885696,0.059352867,0.027120773,0.017583657,0.027757715,0.034348805,,,,,0.0364769454597564,4300.0,0.0578807429035355,0.156748415402375,0.4891741568327611,it-IT,True,False,False,False,False,False,False
5.9809979757461385,5.258491338658059,7.036439090168047,0.03813945,0.12422003,0.033178724,0.037968867,0.029906636,0.057747494,0.06939222,0.022561993,0.07492883,0.02682421,0.037979987,0.0673298,0.03477796,0.016644863,0.0145686865,0.021423554,0.020000782,0.00936445,0.26304147,,,0.0339833614149347,4250.0,0.0521687454469989,0.1454686863497704,0.2798499544699274,it-IT,False,True,True,True,False,False,False
5.493077606170661,4.688926723407189,4.386414096883279,0.0319201,0.12587306,0.033914108,0.026732732,0.02531124,0.051041324,0.035095163,0.025556326,0.07488153,0.020510232,0.033921838,0.066210434,0.030575287,0.015730545,0.013706619,0.018673113,0.017338619,0.008525644,,0.3444821,,0.0387817970538804,4500.0,0.0615789746616232,0.1003476280082812,0.1195763119530265,it-IT,False,True,True,False,True,False,False
5.982230837092394,6.191479603356713,7.278063638460901,0.036440145,0.09123071,0.041938342,0.04233559,0.1323564,0.04213527,0.067942165,0.014245681,0.112590834,0.020629007,0.055537067,0.082007006,0.045601707,0.020954132,0.013816838,0.01972478,0.016029587,0.008984282,,,0.13550046,0.0516870145151579,3750.0,0.0733945876134726,0.1472641095316775,0.3401190844316026,it-IT,False,True,True,False,False,True,False
5.489734353344065,5.45618018710043,8.955999268458736,0.027750725,0.10923229,0.03354812,0.022747425,0.02460354,0.037046093,0.026150007,0.023853973,0.024151865,0.016472379,0.025842983,0.04284983,0.024738569,0.01591384,0.010809229,0.01896495,0.016821075,0.005871417,0.08104412,0.37401944,0.03756813,0.0331293317817765,4400.0,0.0414019246625568,0.0856082660261694,0.2134148060888417,sw-KE,False,True,True,True,True,True,False
6.520423481241499,11.138663155974426,23.112089713648476,0.059255324,0.112619296,0.044194896,0.063418634,0.20693591,0.060273685,0.10350478,0.017466515,,,,0.17202331,0.04397124,0.030145165,0.016472954,0.026236046,0.04348227,,,,,0.0403805250320709,4200.0,0.0540661336151955,0.1949978268753718,0.3678851153339773,sw-KE,True,False,False,False,False,False,False
5.940613496927156,5.777416082668827,9.902227849771515,0.03746865,0.12681499,0.033246417,0.04397802,0.029488873,0.05806331,0.06767924,0.02332187,0.07701472,0.028690374,0.030233568,0.05796675,0.034486957,0.018585565,0.01433835,0.02357268,0.021289287,0.009571309,0.2641891,,,0.03629000006211,4250.0,0.0469831431911505,0.1376265621013497,0.2458714400623457,sw-KE,False,True,True,True,False,False,False
5.478014621860512,5.304523034559569,7.474109990190337,0.031590108,0.13165197,0.035263404,0.028525174,0.024796715,0.04907293,0.034639463,0.026390592,0.07882384,0.022177111,0.025618657,0.053743996,0.025405582,0.0163344,0.013053572,0.019769466,0.018262524,0.0075188167,,0.3573617,,0.0461273360072639,3550.0,0.0419301029910149,0.0996920003718817,0.4740932218591499,sw-KE,False,True,True,False,True,False,False
5.926337172210848,5.5847024872387525,15.165520057220316,0.038459934,0.093627565,0.046403818,0.045393933,0.14554107,0.036462747,0.0635144,0.014630196,0.10233293,0.021615949,0.042032134,0.07010002,0.034037046,0.029107094,0.013952484,0.021060513,0.016410764,0.009209772,,,0.1561077,0.0464456481951458,4400.0,0.0477697590900742,0.1770337003005185,0.2514506995341574,sw-KE,False,True,True,False,False,True,False
5.442487409971456,14.190771473095698,12.938495505146353,0.023162449,0.12647624,0.04031479,0.022164661,0.020503392,0.037709795,0.02720277,0.02368934,0.027478267,0.015638392,0.033189148,0.056450643,0.021165902,0.01567791,0.010806601,0.012791865,0.014754566,0.0065208273,0.079763524,0.3543941,0.03014487,0.0320174389560528,4700.0,0.0265311268507448,0.2914389088884265,0.2166981493938247,ka-GE,False,True,True,True,True,True,False
6.467374690411904,26.01134073552772,17.355484307715997,0.078274876,0.129479,0.048458595,0.059247613,0.1834794,0.048564993,0.09978907,0.016851446,,,,0.18356904,0.04551912,0.028027276,0.018373553,0.019471025,0.040894967,,,,,0.0412207254609639,4050.0,0.0712448176603657,0.2664018263263877,0.3811848221793127,ka-GE,True,False,False,False,False,False,False
5.861679946968328,21.07545531083215,17.079287261817242,0.047620643,0.16723558,0.044103332,0.04070002,0.018861335,0.049235404,0.06083172,0.021698916,0.07619575,0.02533026,0.03773557,0.06986867,0.02407162,0.018080203,0.013458389,0.014611882,0.016473953,0.009918608,0.24396817,,,0.0386135264952173,4700.0,0.0292208406441375,0.5391554225759762,0.3380523650891709,ka-GE,False,True,True,True,False,False,False
5.429297423596724,15.866051720684904,13.971642194431388,0.031428684,0.15670313,0.045520097,0.02599981,0.021698555,0.042963192,0.032916278,0.024503654,0.072058536,0.019179445,0.034832988,0.067760356,0.022811655,0.017109169,0.013206269,0.01328635,0.018663496,0.008148138,,0.3312102,,0.0419493162199933,4300.0,0.0378082310396336,0.6083214669640645,0.2706240755950007,ka-GE,False,True,True,False,True,False,False
5.824907808297279,19.98687554611276,16.88024551862461,0.036343224,0.11617199,0.05012261,0.041596945,0.12648644,0.03471312,0.0690802,0.014539197,0.10207222,0.018152464,0.05590895,0.0863681,0.031502195,0.023785513,0.013421735,0.014900546,0.016127884,0.010503499,,,0.13820319,0.0435014654026877,4450.0,0.0568545979257142,0.4299502011032217,0.2750734027175704,ka-GE,False,True,True,False,False,True,False
5.564756043950765,3.134956442066077,3.8165071039660874,0.027256552,0.11212927,0.030326342,0.021026,0.022876903,0.039512865,0.024963886,0.024773937,0.024748648,0.017037962,0.03299458,0.05279402,0.025002386,0.014174451,0.011394704,0.016902372,0.017826352,0.0062784925,0.07513478,0.36734372,0.03550179,0.0306514631925485,4300.0,0.0382948598384847,0.0260036028784805,0.0354510630748091,da-DK,False,True,True,True,True,True,False
6.669337083569121,9.441499497870016,8.63751755227609,0.06132704,0.10611749,0.04386711,0.058110494,0.1859555,0.05310302,0.09263953,0.017959803,,,,0.19984867,0.04689465,0.024755131,0.020625496,0.026235372,0.062560685,,,,,0.0426384276231118,4400.0,0.0512649921522983,0.3698932841453912,0.1884122159957964,da-DK,True,False,False,False,False,False,False
6.01346244314338,4.1889572111558575,4.877551800450077,0.04597806,0.124656335,0.03214289,0.03850905,0.03205101,0.05785597,0.066205226,0.022707298,0.071578644,0.027310288,0.038932152,0.07134374,0.034185253,0.017169673,0.015502481,0.020765707,0.021827321,0.0098536,0.25142527,,,0.0379827367636799,4450.0,0.0331449095560736,0.1352271130568511,0.0962609396114481,da-DK,False,True,True,True,False,False,False
5.547959505365966,3.538466627117272,3.846279847170675,0.032153912,0.13407837,0.033468958,0.025846684,0.028407943,0.05003926,0.033437885,0.026440948,0.0691958,0.020598209,0.034819074,0.0712727,0.02841407,0.016017903,0.014126648,0.018193085,0.01973728,0.008646359,,0.3351049,,0.0380772453682944,4350.0,0.0428966600585918,0.2214185693125731,0.1632598130320275,da-DK,False,True,True,False,True,False,False
6.037735597469906,3.917672774088024,4.546565992829441,0.041968875,0.10047203,0.041511066,0.04261435,0.122232795,0.038500395,0.060070366,0.014066545,0.09725334,0.021027712,0.0527968,0.092033885,0.039028563,0.02151398,0.015195805,0.019145668,0.030554896,0.009484999,,,0.14052796,0.0430394104891547,4600.0,0.0358069146956548,0.2856180870612699,0.2071596629542181,da-DK,False,True,True,False,False,True,False
5.518123023110691,13.036198910676736,5.462067342150027,0.034761168,0.1102455,0.030991387,0.021874156,0.025662716,0.035482775,0.024870735,0.024143621,0.027248168,0.019775556,0.033256583,0.05064602,0.026344776,0.015179935,0.01205655,0.016556017,0.014995116,0.0065258197,0.08032488,0.36048898,0.028569505,0.03403863986166,4550.0,0.0444302897431104,0.6430080604544793,0.2373787376451662,km-KH,False,True,True,True,True,True,False
6.60432459957116,27.671725063041475,10.841078133713554,0.06265552,0.09891086,0.04482288,0.06615141,0.19084416,0.050077565,0.10187423,0.016546132,,,,0.18767388,0.06430583,0.02877922,0.01931315,0.02529575,0.04274941,,,,,0.042709619784772,3650.0,0.03594905244525,0.90873249465429,0.8013616884356435,km-KH,True,False,False,False,False,False,False
5.982500386752323,18.805921019948027,10.50569583143951,0.049405735,0.1185418,0.03333611,0.040379524,0.033446383,0.048723727,0.06797677,0.023084767,0.071176335,0.02954432,0.039511047,0.070264,0.038383048,0.018347587,0.015321322,0.021225046,0.015818417,0.008959549,0.2565545,,,0.0365270355331843,4250.0,0.0405590374157047,0.51113170655229,0.466107256556676,km-KH,False,True,True,True,False,False,False
5.501638812642599,15.45302281467798,5.622262032615215,0.044255618,0.12022941,0.03341072,0.027083445,0.035455905,0.044876587,0.030845072,0.02603721,0.06906395,0.024031363,0.035741445,0.06806584,0.03057675,0.017303465,0.014202757,0.015889209,0.018207964,0.0077313855,,0.33699188,,0.0484982887056208,4150.0,0.0354108157262616,0.3761855661744303,0.2625894420208383,km-KH,False,True,True,False,True,False,False
5.997975550322312,12.344014847821384,7.3450530887307135,0.042204827,0.09927225,0.03877846,0.044950925,0.13802366,0.039543707,0.0658857,0.014103135,0.100297496,0.020827077,0.054508876,0.089655265,0.041003488,0.02285425,0.014628915,0.018511219,0.013828041,0.009979047,,,0.13114369,0.0499237893883418,4350.0,0.0331408804584441,0.7012734836811121,0.5203566591062571,km-KH,False,True,True,False,False,True,False
5.424011800935953,5.783220764965572,13.473427041184156,0.028877622,0.107404016,0.030630717,0.025360635,0.024488624,0.037008863,0.022461765,0.02365169,0.045807775,0.018052343,0.03000022,0.041609168,0.024675827,0.014762992,0.011360426,0.016886901,0.015446034,0.007600391,0.06287621,0.37579912,0.035238687,0.0479560872007974,3450.0,0.022221804597711,0.2531948471328973,0.3477426290124536,ru-RU,False,True,True,True,True,True,False
6.472672270586462,21.33520379266308,26.25842481946208,0.054644316,0.10537193,0.042419434,0.068578936,0.21491215,0.059914272,0.08496259,0.018560303,,,,0.18329607,0.057143528,0.028300995,0.018404339,0.025351936,0.0381392,,,,,0.0525429844003352,3250.0,0.0263656618673845,0.434239979951682,0.5213863036631662,ru-RU,True,False,False,False,False,False,False
5.850310247514423,10.874217777574598,22.30309372033548,0.03609064,0.12645045,0.029691532,0.042407185,0.0251793,0.05843991,0.0574025,0.021797571,0.09404988,0.036030285,0.034732956,0.07222133,0.03165443,0.016319122,0.014228429,0.01869537,0.014178909,0.010031532,0.2603987,,,0.0454854514862644,3950.0,0.0410320539324795,0.2161252522814682,0.618207156733469,ru-RU,False,True,True,True,False,False,False
5.408564395580606,5.98419525441324,13.936011246966396,0.030376446,0.12529328,0.031332355,0.030143518,0.025533354,0.04883883,0.029155582,0.027314674,0.08440472,0.024579104,0.030235747,0.066784844,0.027611483,0.016139394,0.013143586,0.017042086,0.014858911,0.008417955,,0.34879413,,0.0373746651697263,4450.0,0.0202138653694679,0.2538825222658299,0.4620038811076893,ru-RU,False,True,True,False,True,False,False
5.890110177206369,13.021965387977312,25.60228411335257,0.03952156,0.099775955,0.03229768,0.048072215,0.08883928,0.03743144,0.046074487,0.016174946,0.17225266,0.028370136,0.047928475,0.086584255,0.03584439,0.02131972,0.014578447,0.018807163,0.015972793,0.011529,,,0.13862541,0.0430748295268709,4200.0,0.0635846926378426,0.3242347435485535,0.4976394198665464,ru-RU,False,True,True,False,False,True,False
5.482373921168575,11.456091315370434,6.534177357877674,0.025646236,0.108881414,0.03412766,0.027790153,0.02238127,0.03994853,0.02832155,0.022072095,0.023991128,0.018989652,0.03512484,0.05984388,0.024344333,0.015044464,0.011610664,0.013700264,0.014013043,0.006414596,0.07772148,0.35921112,0.030821647,0.0382560577394685,4750.0,0.0396496576596393,0.3146923286827687,0.2454264692724911,hy-AM,False,True,True,True,True,True,False
6.546559156376597,22.161393220966037,12.222269968749767,0.050710343,0.11297723,0.043086834,0.0696222,0.18441078,0.050147157,0.08511137,0.017957997,,,,0.21441026,0.054313093,0.029379781,0.018366218,0.024487559,0.04501911,,,,,0.0338999339415867,4450.0,0.0294368644825635,0.4767349158870014,0.4454992623583155,hy-AM,True,False,False,False,False,False,False
5.950768970004421,14.76889332687109,10.126262741911896,0.044687726,0.110425055,0.033442684,0.052766044,0.023881668,0.054348767,0.06409644,0.021449625,0.07763995,0.028922167,0.04209866,0.08745132,0.031165067,0.018715158,0.014902559,0.020064954,0.018018218,0.010599757,0.24532418,,,0.0424627703760194,4150.0,0.0323367884644777,0.5614984865943057,0.3862217592392026,hy-AM,False,True,True,True,False,False,False
5.4764306777665,10.886935326363805,6.890186566465881,0.030182179,0.11763775,0.038123377,0.03418822,0.022983452,0.048697464,0.03873939,0.025401149,0.07248305,0.022105277,0.03834607,0.07466503,0.026635697,0.018010413,0.013581535,0.015006976,0.016933542,0.008447083,,0.3378323,,0.0376884375231072,4500.0,0.0434328882359204,0.5051843758767477,0.2607442882415052,hy-AM,False,True,True,False,True,False,False
5.935401850972156,19.1328974169514,11.112721317989475,0.03415961,0.07942726,0.043904833,0.055359025,0.09495054,0.032985575,0.06393786,0.014623788,0.12806384,0.023305481,0.05980999,0.11899855,0.031301145,0.02317391,0.014507249,0.018159173,0.018170249,0.011140333,,,0.1340216,0.0402975288100294,4450.0,0.0352827484210308,0.7274522751934799,0.4190562940865492,hy-AM,False,True,True,False,False,True,False
5.438241572877532,14.73483656502059,8.285199865458143,0.031875096,0.09422829,0.030250693,0.020529075,0.020375751,0.03163694,0.025480649,0.023572635,0.024126476,0.017493164,0.030532042,0.056660138,0.026405603,0.014054741,0.010016581,0.014513681,0.013454987,0.005459319,0.08594511,0.38324744,0.040141586,0.0306549239523013,4450.0,0.032685232396234,0.6229116692019886,0.2003470851080894,he-IL,False,True,True,True,True,True,False
6.601908232003962,10.624759977147706,9.80912864104594,0.059638113,0.10263214,0.04238837,0.057814993,0.20874886,0.057388656,0.10275962,0.017152209,,,,0.17970027,0.06264927,0.027123738,0.017636474,0.024868783,0.039498486,,,,,0.0456507677467444,3650.0,0.0354654626881054,0.3403919892082001,0.5420715063605064,he-IL,True,False,False,False,False,False,False
5.912700487596166,13.53917021516217,8.527561067967689,0.040680774,0.12332313,0.032941394,0.036021635,0.02150024,0.04790906,0.069428936,0.023357758,0.08320587,0.03149891,0.038021393,0.07352665,0.036938835,0.016995214,0.014354713,0.019534428,0.017006513,0.008912108,0.26484245,,,0.041188613935631,4400.0,0.0484977510852101,0.2481388380212917,0.1027757328011081,he-IL,False,True,True,True,False,False,False
5.411058138669634,14.698517992026211,7.918386435710602,0.032379944,0.11643492,0.035054952,0.026471293,0.022608023,0.043580588,0.038649354,0.027405303,0.08007486,0.020852206,0.031823732,0.06995635,0.029276157,0.016581653,0.012675981,0.017274704,0.016485656,0.0073203915,,0.3550939,,0.0435952079332774,4050.0,0.028502278807229,0.2302937551683267,0.2022274215093756,he-IL,False,True,True,False,True,False,False
5.890845793636752,13.852867345016222,8.087412017686699,0.030864742,0.09193695,0.04025229,0.04154874,0.08938928,0.043977253,0.07107935,0.015311407,0.12427046,0.02428763,0.05575375,0.09778099,0.03957445,0.021469394,0.013008369,0.01684171,0.015743358,0.010595752,,,0.15631409,0.0470698845031829,4150.0,0.0269457518738023,0.5109769076177375,0.1845313077331179,he-IL,False,True,True,False,False,True,False
5.414420492750681,8.234307234198631,7.912787669111855,0.029585877,0.10921983,0.031813383,0.02239642,0.022401065,0.037771296,0.027133847,0.022192832,0.02668791,0.017571416,0.033092774,0.050304033,0.023434538,0.015723815,0.011474126,0.017908707,0.013261676,0.0062878793,0.07371595,0.37506855,0.03295415,0.0432673782534878,4200.0,0.0577359574539739,0.0565751031456719,0.1381654914973199,fi-FI,False,True,True,True,True,True,False
6.551480407868024,9.65489700678895,12.673740844752864,0.058957607,0.10682108,0.042804915,0.05802066,0.19416358,0.055559915,0.10321437,0.017512038,,,,0.18049696,0.063404396,0.030650955,0.018451829,0.02581881,0.04412281,,,,,0.0417959195770878,4400.0,0.0657622641302203,0.0971107464225594,0.1002693684992613,fi-FI,True,False,False,False,False,False,False
5.8606316844253055,9.626654801135626,9.12423075011065,0.041137163,0.12358061,0.030320857,0.037931494,0.031180194,0.054661937,0.06784554,0.023291625,0.07588048,0.027003799,0.040886633,0.06913538,0.035566576,0.018200701,0.015203399,0.021785792,0.016671222,0.009337038,0.26037955,,,0.0348716200320681,4450.0,0.051659293808982,0.088203720492989,0.1316417589371205,fi-FI,False,True,True,True,False,False,False
5.404854756990581,8.893660664040683,7.2057230406860695,0.03419848,0.12473545,0.032916028,0.02533212,0.02717098,0.046626613,0.034351878,0.025882486,0.07522835,0.02161789,0.035413824,0.061971217,0.029016554,0.01756424,0.013866526,0.019546185,0.0151648205,0.0074239126,,0.35197246,,0.0381804881594568,4250.0,0.0505991570635852,0.1414531109884826,0.1728728477092596,fi-FI,False,True,True,False,True,False,False
5.913743741114073,8.75279710173311,6.86434202558044,0.037806623,0.09794187,0.042655744,0.043066893,0.12697153,0.036018986,0.05780647,0.01361795,0.09606698,0.021444913,0.058827568,0.08606104,0.04305957,0.022557724,0.014029153,0.020247597,0.01715446,0.010058763,,,0.15460615,0.039209948684097,4550.0,0.0236435536410459,0.0828240537829365,0.0474814369270188,fi-FI,False,True,True,False,False,True,False
5.383789117705234,5.793694304537705,7.459856434376709,0.030158158,0.10943059,0.030045476,0.021099295,0.023847863,0.040836345,0.02652353,0.021710107,0.026801536,0.016852561,0.033083793,0.05012717,0.024594385,0.014780116,0.01157372,0.01695871,0.011810908,0.00689488,0.07991674,0.3692705,0.033683617,0.0353066594164435,4550.0,0.0167703117052393,0.1050233030621617,0.1891731200217063,ja-JP,False,True,True,True,True,True,False
6.421785517335917,10.592182355840242,22.91213082646584,0.05494386,0.096605524,0.046139423,0.06067305,0.20071658,0.05475806,0.10060706,0.019545602,,,,0.18725881,0.06183154,0.02908812,0.019235294,0.026973223,0.041623842,,,,,0.0415547047628965,4150.0,0.0303236275646091,0.2063491617780576,0.3675534041495359,ja-JP,True,False,False,False,False,False,False
5.783380923412418,9.244947161412147,14.54721935997824,0.041456692,0.12692606,0.030623812,0.037442744,0.02912207,0.0632887,0.07206331,0.021169469,0.07689224,0.02764761,0.038645454,0.06494029,0.037620425,0.017878663,0.014964519,0.021428747,0.015764544,0.008538942,0.25358567,,,0.0444972620473866,4100.0,0.0503469401962175,0.6507175974431674,0.5242104927897193,ja-JP,False,True,True,True,False,False,False
5.379593575210311,6.154446748762333,9.089704264391774,0.03420537,0.1288182,0.03149311,0.025744021,0.03197152,0.054529846,0.032639522,0.024082761,0.07396925,0.02132026,0.03315759,0.06266512,0.031160414,0.016950626,0.013668063,0.0181779,0.013798031,0.007968839,,0.34367958,,0.0489629220741575,4200.0,0.0180158328130748,0.3139674048876466,0.1116111597281716,ja-JP,False,True,True,False,True,False,False
5.838706187772897,7.666115616734165,17.84012364921483,0.036736596,0.08843948,0.038120627,0.04390744,0.14316726,0.039880022,0.06607573,0.012865039,0.1194996,0.018904623,0.05144322,0.08572014,0.04556545,0.023628226,0.013879378,0.0184949,0.01499598,0.0077285073,,,0.1309478,0.0458119390872,4250.0,0.0449177822248111,0.2737624448436826,0.6752030536952465,ja-JP,False,True,True,False,False,True,False
5.481518725049666,11.161393266055876,8.337295773443616,0.026922697,0.118917905,0.03202679,0.01980016,0.023014551,0.03769555,0.027097914,0.022189578,0.025006706,0.016143663,0.03529763,0.053797025,0.023142735,0.014576021,0.011298603,0.01606977,0.014761682,0.0074099093,0.07557062,0.3676027,0.03165779,0.0453123918591624,4100.0,0.0379679859877812,0.2739029255589796,0.3523700236786781,az-AZ,False,True,True,True,True,True,False
6.56665240280528,10.84898939104156,17.94524390749349,0.0652537,0.11531258,0.043864783,0.052502465,0.20829432,0.055383474,0.106750324,0.017584773,,,,0.17239507,0.04958266,0.02946198,0.018006623,0.024789715,0.040817536,,,,,0.0455452277315356,4100.0,0.0429060351634663,0.3296775792338139,0.4122938615578351,az-AZ,True,False,False,False,False,False,False
